x,y,strength_percentage,strength,dexterity,constitution,intelligence,wisdom,charisma,score,hitpoints,max_hitpoints,depth,gold,energy,max_energy,armor_class,monster_level,experience_level,experience_points,time,hunger_state,carrying_capacity,dungeon_number,level_number,rewards
60.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,223.0,1.0,0.0,0.0,1.0,0.0
60.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,224.0,1.0,0.0,0.0,1.0,0.0
61.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,225.0,1.0,0.0,0.0,1.0,0.0
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,225.0,1.0,0.0,0.0,1.0,-0.01
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,225.0,1.0,0.0,0.0,1.0,-0.01
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,225.0,1.0,0.0,0.0,1.0,-0.01
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,225.0,1.0,0.0,0.0,1.0,-0.01
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,225.0,1.0,0.0,0.0,1.0,-0.01
61.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,226.0,1.0,0.0,0.0,1.0,0.0
61.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,227.0,1.0,0.0,0.0,1.0,0.0
61.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,228.0,1.0,0.0,0.0,1.0,0.0
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,229.0,1.0,0.0,0.0,1.0,0.0
61.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,230.0,1.0,0.0,0.0,1.0,0.0
61.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,230.0,1.0,0.0,0.0,1.0,-0.01
61.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,230.0,1.0,0.0,0.0,1.0,-0.01
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,231.0,1.0,0.0,0.0,1.0,0.0
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,231.0,1.0,0.0,0.0,1.0,-0.01
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,231.0,1.0,0.0,0.0,1.0,-0.01
62.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,232.0,1.0,0.0,0.0,1.0,0.0
62.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,233.0,1.0,0.0,0.0,1.0,0.0
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,234.0,1.0,0.0,0.0,1.0,0.0
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,234.0,1.0,0.0,0.0,1.0,-0.01
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,234.0,1.0,0.0,0.0,1.0,-0.01
64.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,235.0,1.0,0.0,0.0,1.0,0.0
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,236.0,1.0,0.0,0.0,1.0,0.0
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,236.0,1.0,0.0,0.0,1.0,-0.01
64.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,237.0,1.0,0.0,0.0,1.0,0.0
64.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,237.0,1.0,0.0,0.0,1.0,-0.01
64.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,237.0,1.0,0.0,0.0,1.0,-0.01
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,237.0,1.0,0.0,0.0,1.0,-0.01
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,237.0,1.0,0.0,0.0,1.0,-0.01
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,237.0,1.0,0.0,0.0,1.0,-0.01
62.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,238.0,1.0,0.0,0.0,1.0,0.0
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,238.0,1.0,0.0,0.0,1.0,-0.01
62.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,239.0,1.0,0.0,0.0,1.0,0.0
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,240.0,1.0,0.0,0.0,1.0,0.0
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,240.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,240.0,1.0,0.0,0.0,1.0,-0.01
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,241.0,1.0,0.0,0.0,1.0,0.0
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,242.0,1.0,0.0,0.0,1.0,0.0
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,242.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,242.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,242.0,1.0,0.0,0.0,1.0,-0.01
62.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,243.0,1.0,0.0,0.0,1.0,0.0
62.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,244.0,1.0,0.0,0.0,1.0,0.0
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,244.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,244.0,1.0,0.0,0.0,1.0,-0.01
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,245.0,1.0,0.0,0.0,1.0,0.0
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,246.0,1.0,0.0,0.0,1.0,0.0
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,247.0,1.0,0.0,0.0,1.0,0.0
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,248.0,1.0,0.0,0.0,1.0,0.0
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,248.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,248.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,248.0,1.0,0.0,0.0,1.0,-0.01
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,249.0,1.0,0.0,0.0,1.0,0.0
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,249.0,1.0,0.0,0.0,1.0,-0.01
61.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,249.0,1.0,0.0,0.0,1.0,-0.01
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,250.0,1.0,0.0,0.0,1.0,0.0
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,250.0,1.0,0.0,0.0,1.0,-0.01
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,250.0,1.0,0.0,0.0,1.0,-0.01
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,250.0,1.0,0.0,0.0,1.0,-0.01
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,250.0,1.0,0.0,0.0,1.0,-0.01
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,16.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,4.0,250.0,1.0,0.0,0.0,1.0,-0.01
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,251.0,1.0,0.0,0.0,1.0,16.0
61.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,252.0,1.0,0.0,0.0,1.0,0.0
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,252.0,1.0,0.0,0.0,1.0,-0.01
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,252.0,1.0,0.0,0.0,1.0,-0.01
61.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,253.0,1.0,0.0,0.0,1.0,0.0
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,254.0,1.0,0.0,0.0,1.0,0.0
61.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,255.0,1.0,0.0,0.0,1.0,0.0
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,256.0,1.0,0.0,0.0,1.0,0.0
61.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,256.0,1.0,0.0,0.0,1.0,-0.01
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,257.0,1.0,0.0,0.0,1.0,0.0
61.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,258.0,1.0,0.0,0.0,1.0,0.0
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,259.0,1.0,0.0,0.0,1.0,0.0
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,259.0,1.0,0.0,0.0,1.0,-0.01
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,259.0,1.0,0.0,0.0,1.0,-0.01
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,259.0,1.0,0.0,0.0,1.0,-0.01
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,259.0,1.0,0.0,0.0,1.0,-0.01
61.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,259.0,1.0,0.0,0.0,1.0,-0.01
61.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,259.0,1.0,0.0,0.0,1.0,-0.01
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,260.0,1.0,0.0,0.0,1.0,0.0
61.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,261.0,1.0,0.0,0.0,1.0,0.0
61.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,261.0,1.0,0.0,0.0,1.0,-0.01
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,262.0,1.0,0.0,0.0,1.0,0.0
59.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,262.0,1.0,0.0,0.0,1.0,-0.01
59.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,262.0,1.0,0.0,0.0,1.0,-0.01
59.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,262.0,1.0,0.0,0.0,1.0,-0.01
59.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,262.0,1.0,0.0,0.0,1.0,-0.01
60.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,263.0,1.0,0.0,0.0,1.0,0.0
61.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,263.0,1.0,0.0,0.0,1.0,-0.01
61.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,263.0,1.0,0.0,0.0,1.0,-0.01
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,264.0,1.0,0.0,0.0,1.0,0.0
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,264.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,264.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,264.0,1.0,0.0,0.0,1.0,-0.01
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,265.0,1.0,0.0,0.0,1.0,0.0
61.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,266.0,1.0,0.0,0.0,1.0,0.0
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,11.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,266.0,1.0,0.0,0.0,1.0,-0.01
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,11.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,267.0,1.0,0.0,0.0,1.0,0.0
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,11.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,267.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,11.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,268.0,1.0,0.0,0.0,1.0,0.0
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,11.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,269.0,1.0,0.0,0.0,1.0,0.0
62.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,11.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,269.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,270.0,1.0,0.0,0.0,1.0,0.0
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,270.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,270.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,270.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,270.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,270.0,1.0,0.0,0.0,1.0,-0.01
62.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,270.0,1.0,0.0,0.0,1.0,-0.01
62.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,271.0,1.0,0.0,0.0,1.0,0.0
61.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,272.0,1.0,0.0,0.0,1.0,0.0
62.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,272.0,1.0,0.0,0.0,1.0,-0.01
61.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,273.0,1.0,0.0,0.0,1.0,0.0
61.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,273.0,1.0,0.0,0.0,1.0,-0.01
61.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,274.0,1.0,0.0,0.0,1.0,0.0
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,275.0,1.0,0.0,0.0,1.0,0.0
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,275.0,1.0,0.0,0.0,1.0,-0.01
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,275.0,1.0,0.0,0.0,1.0,-0.01
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,275.0,1.0,0.0,0.0,1.0,-0.01
62.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,276.0,1.0,0.0,0.0,1.0,0.0
61.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,277.0,1.0,0.0,0.0,1.0,0.0
61.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,278.0,1.0,0.0,0.0,1.0,0.0
61.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,278.0,1.0,0.0,0.0,1.0,-0.01
60.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,279.0,1.0,0.0,0.0,1.0,0.0
60.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,279.0,1.0,0.0,0.0,1.0,-0.01
60.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,279.0,1.0,0.0,0.0,1.0,-0.01
60.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,279.0,1.0,0.0,0.0,1.0,-0.01
60.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,279.0,1.0,0.0,0.0,1.0,-0.01
61.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,280.0,1.0,0.0,0.0,1.0,0.0
61.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,32.0,12.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,8.0,280.0,1.0,0.0,0.0,1.0,-0.01
